Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
MK,Indicateurs macro,8,Albanie,6187,"Part du PIB US$, aux prix de 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,6.215885,X,Ciffre de sources internationales,
MK,Indicateurs macro,8,Albanie,6157,Part du PIB en devise locale,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,6.158167,X,Ciffre de sources internationales,
MK,Indicateurs macro,8,Albanie,6186,"Part du PIB en devise locale, aux prix de 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,6.215885,X,Ciffre de sources internationales,
MK,Indicateurs macro,8,Albanie,6155,Croissance annuelle en devise locale,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,14.085029,X,Ciffre de sources internationales,
MK,Indicateurs macro,8,Albanie,6181,Croissance annuelle aux prix de 2015,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,12.431498,X,Ciffre de sources internationales,
MK,Indicateurs macro,8,Albanie,6129,Croissance annuelle US$,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,18.913976,X,Ciffre de sources internationales,
MK,Indicateurs macro,8,Albanie,6182,"Croissance annuelle US $, aux prix de 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,12.431498,X,Ciffre de sources internationales,
MK,Indicateurs macro,8,Albanie,6189,"Ratio du valeur ajoutée (Agriculture, Sylviculture et Pêche) en devise locale",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,,0.323737,X,Ciffre de sources internationales,
MK,Indicateurs macro,8,Albanie,6163,"Ratio du valeur ajoutée (Agriculture, Sylviculture et Pêche) US $",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,,0.323737,X,Ciffre de sources internationales,
MK,Indicateurs macro,8,Albanie,6109,Valeur en devise locale,22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,million LCU,15568.69091,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6110,Valeur US $,22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,Millions d’USD,130.719853,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6183,"Valeur en devise locale, aux prix de 2015",22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,million LCU,15588.45045,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6184,"Valeur US $, aux prix du 2015",22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,Millions d’USD,123.756333,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6103,Part du PIB US $,22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,%,1.004014,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6187,"Part du PIB US$, aux prix de 2015",22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,%,1.013424,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6157,Part du PIB en devise locale,22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,%,1.004014,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6186,"Part du PIB en devise locale, aux prix de 2015",22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,%,1.013424,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6155,Croissance annuelle en devise locale,22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,%,2.861894,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6181,Croissance annuelle aux prix de 2015,22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,%,1.371029,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6129,Croissance annuelle US$,22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,%,7.215793,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6182,"Croissance annuelle US $, aux prix de 2015",22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,%,1.37103,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6190,Part du valeur ajoutée (industrie manufacturière) en devise locale,22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,%,16.303773,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6143,Part du valeur ajoutée (industrie manufacturière) US $,22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,%,16.303773,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6189,"Ratio du valeur ajoutée (Agriculture, Sylviculture et Pêche) en devise locale",22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,,0.052781,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6163,"Ratio du valeur ajoutée (Agriculture, Sylviculture et Pêche) US $",22076,"Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)",2017,2017,,0.052781,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6109,Valeur en devise locale,22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,million LCU,15568.69091,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6110,Valeur US $,22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,Millions d’USD,130.719853,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6183,"Valeur en devise locale, aux prix de 2015",22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,million LCU,15588.45045,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6184,"Valeur US $, aux prix du 2015",22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,Millions d’USD,123.756333,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6157,Part du PIB en devise locale,22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,%,1.004014,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6186,"Part du PIB en devise locale, aux prix de 2015",22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,%,1.013424,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6155,Croissance annuelle en devise locale,22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,%,2.861894,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6181,Croissance annuelle aux prix de 2015,22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,%,1.371029,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6129,Croissance annuelle US$,22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,%,7.215793,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6182,"Croissance annuelle US $, aux prix de 2015",22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,%,1.37103,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6190,Part du valeur ajoutée (industrie manufacturière) en devise locale,22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,%,16.303773,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6143,Part du valeur ajoutée (industrie manufacturière) US $,22077,Valeur ajoutée (Fabrication de produits alimentaires et boissons),2017,2017,%,16.303773,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6109,Valeur en devise locale,22011,Revenu national brut,2017,2017,million LCU,1554431.353,X,Ciffre de sources internationales,
MK,Indicateurs macro,8,Albanie,6110,Valeur US $,22011,Revenu national brut,2017,2017,Millions d’USD,13051.51724,X,Ciffre de sources internationales,
MK,Indicateurs macro,8,Albanie,6119,Valeur US $ par habitant,22011,Revenu national brut,2017,2017,US$,4532.791976,X,Ciffre de sources internationales,
MK,Indicateurs macro,8,Albanie,6103,Part du PIB US $,22011,Revenu national brut,2017,2017,%,100.244148,X,Ciffre de sources internationales,
MK,Indicateurs macro,8,Albanie,6155,Croissance annuelle en devise locale,22011,Revenu national brut,2017,2017,%,3.878553,X,Ciffre de sources internationales,
MK,Indicateurs macro,8,Albanie,6129,Croissance annuelle US$,22011,Revenu national brut,2017,2017,%,8.275484,X,Ciffre de sources internationales,
MK,Indicateurs macro,8,Albanie,61290,Croissance annuelle US$ par habitant,22011,Revenu national brut,2017,2017,%,8.339712,X,Ciffre de sources internationales,
MK,Indicateurs macro,8,Albanie,6109,Valeur en devise locale,22071,"Production brute (Agriculture, Sylviculture et Pêche)",2017,2017,million LCU,410523.6494,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6110,Valeur US $,22071,"Production brute (Agriculture, Sylviculture et Pêche)",2017,2017,Millions d’USD,3446.891674,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6155,Croissance annuelle en devise locale,22071,"Production brute (Agriculture, Sylviculture et Pêche)",2017,2017,%,0.79716,E,Valeur estimée,
MK,Indicateurs macro,8,Albanie,6129,Croissance annuelle US$,22071,"Production brute (Agriculture, Sylviculture et Pêche)",2017,2017,%,5.063663,E,Valeur estimée,
MK,Indicateurs macro,12,Algérie,6109,Valeur en devise locale,22008,Produit Intérieur Brut,2017,2017,million LCU,18876175.8,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6110,Valeur US $,22008,Produit Intérieur Brut,2017,2017,Millions d’USD,170096.9872,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6119,Valeur US $ par habitant,22008,Produit Intérieur Brut,2017,2017,US$,4134.936054,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6183,"Valeur en devise locale, aux prix de 2015",22008,Produit Intérieur Brut,2017,2017,million LCU,17471698.17,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6185,"Valeur US $ par habitant, aux prix du 2015",22008,Produit Intérieur Brut,2017,2017,US$,4218.079607,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6184,"Valeur US $, aux prix du 2015",22008,Produit Intérieur Brut,2017,2017,Millions d’USD,173517.2258,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6155,Croissance annuelle en devise locale,22008,Produit Intérieur Brut,2017,2017,%,7.773735,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6181,Croissance annuelle aux prix de 2015,22008,Produit Intérieur Brut,2017,2017,%,1.3,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6129,Croissance annuelle US$,22008,Produit Intérieur Brut,2017,2017,%,6.287893,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,61290,Croissance annuelle US$ par habitant,22008,Produit Intérieur Brut,2017,2017,%,4.228057,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6182,"Croissance annuelle US $, aux prix de 2015",22008,Produit Intérieur Brut,2017,2017,%,1.3,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,61820,"Croissance annuelle US $ par habitant, aux prix de 2015",22008,Produit Intérieur Brut,2017,2017,%,-0.663171,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6109,Valeur en devise locale,22015,Formation brute de capital fixe,2017,2017,million LCU,7697957.7,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6110,Valeur US $,22015,Formation brute de capital fixe,2017,2017,Millions d’USD,69367.83311,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6183,"Valeur en devise locale, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,million LCU,7557959.964,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6184,"Valeur US $, aux prix du 2015",22015,Formation brute de capital fixe,2017,2017,Millions d’USD,75060.60559,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6103,Part du PIB US $,22015,Formation brute de capital fixe,2017,2017,%,40.781341,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6187,"Part du PIB US$, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,%,43.258302,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6157,Part du PIB en devise locale,22015,Formation brute de capital fixe,2017,2017,%,40.781341,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6186,"Part du PIB en devise locale, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,%,43.258302,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6155,Croissance annuelle en devise locale,22015,Formation brute de capital fixe,2017,2017,%,2.036318,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6181,Croissance annuelle aux prix de 2015,22015,Formation brute de capital fixe,2017,2017,%,3.4,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6129,Croissance annuelle US$,22015,Formation brute de capital fixe,2017,2017,%,0.629576,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6182,"Croissance annuelle US $, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,%,3.4,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6109,Valeur en devise locale,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,million LCU,2219064.4,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6110,Valeur US $,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,Millions d’USD,19996.43217,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6183,"Valeur en devise locale, aux prix de 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,million LCU,1981764.704,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6184,"Valeur US $, aux prix du 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,Millions d’USD,19681.56216,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6103,Part du PIB US $,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,11.7559,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6187,"Part du PIB US$, aux prix de 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,11.342714,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6157,Part du PIB en devise locale,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,11.7559,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6186,"Part du PIB en devise locale, aux prix de 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,11.342714,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6155,Croissance annuelle en devise locale,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,3.679836,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6181,Croissance annuelle aux prix de 2015,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,0.6,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6129,Croissance annuelle US$,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,2.250435,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6182,"Croissance annuelle US $, aux prix de 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,0.6,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6109,Valeur en devise locale,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,million LCU,815327.4,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6110,Valeur US $,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,Millions d’USD,7347.077916,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6183,"Valeur en devise locale, aux prix de 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,million LCU,798882.0834,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6184,"Valeur US $, aux prix du 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,Millions d’USD,7933.962771,X,Ciffre de sources internationales,
MK,Indicateurs macro,12,Algérie,6103,Part du PIB US $,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,4.319346,X,Ciffre de sources internationales,
